,NDC,ingredient_code,rxnrom
7323,00093514101,46041,904419
7324,59762003002,,
7325,00172364960,,
7326,37205037826,28889,692783
7327,00574212128,114202,543460
7328,50111043403,10737,856373
7329,55111029109,37418,315223
7330,81131031162,,
7331,00173075500,28439,900169
7332,00527130105,8691,198150
7333,00591261001,,
7334,00115172401,5021,242831
7335,58914000450,,
7336,00536329210,1151,282402
7337,00363015714,1191,212033
7338,51672135908,32638,312139
7339,76439035930,,
7340,49281040165,,
7341,66689003216,7052,892589
7342,00574202108,114202,351312
7343,00043620604,,
7344,42388002326,1363268,1790175
7345,00591533501,10811,905269
7346,00143989805,2231,309112
7347,49348013212,,
7348,00469520130,,
7349,58016338101,,
7350,42806012101,9947,1922765
7351,00591252250,,
7352,00781148610,704,856783
7353,31722042210,29046,197884
7354,52569013596,,
7355,00185021230,15996,314111
7356,11509000306,,
7357,08290305196,,
7358,00409113002,9863,313016
7359,08290207519,,
7360,51672520403,3255,94345
7361,00713022680,10759,1085644
7362,00832532211,8591,312529
7363,51672136803,31476,1246096
7364,60758080205,10600,1923428
7365,69117000801,2551,197511
7366,42858045445,8703,351133
7367,59762093503,121243,465355
7368,23155065503,72625,596930
7369,00085134106,108118,746811
7370,11917014485,,
7371,89134072602,,
7372,13811053990,,
7373,50580011250,,
7374,00093585101,321988,349332
7375,50428152769,,
7376,00591566101,10237,198238
7377,65862050301,723,562508
7378,00713031788,21090,309291
7379,24979001001,7417,1812013
7380,00186402501,283742,1297660
7381,61748001206,8987,198181
7382,37205021562,,
7383,00591078001,,
7384,00904759082,24947,310325
7385,16714008304,,
7386,64980051305,10600,1923428
7387,50242013001,1727455,1727485
7388,51552010308,,
7389,00693065353,,
7390,49281041550,,
7391,00781502201,6902,259966
7392,63323001302,10454,313324
7393,65862046930,5487,979464
7394,37205037067,6468,978010
7395,49348093714,1191,198467
7396,00054037951,56512,313072
7397,70954016810,136411,1307427
7398,76282025801,31448,311893
7399,45749001536,,
7400,60505708202,4337,245135
7401,00363091574,7646,402014
7402,50383028305,82122,314080
7403,31604001155,,
7404,59762200402,,
7405,68682037290,3443,831359
7406,69918010101,3251,849515
7407,50428252797,,
7408,52544029128,,
7409,08137004668,,
7410,60505264907,57258,485485
7411,00487980102,,
7412,11017041025,6932,998428
7413,11845113905,,
7414,42858000301,7804,1049611
7415,52747071130,105669,999826
7416,16714045601,51272,312745
7417,00603295704,,
7418,43547025310,2356,905495
7419,00093762898,187832,577127
7420,81421003005,,
7421,00781580792,,
7422,65162010210,25480,310431
7423,00168005646,1514,197405
7424,54868565600,,
7425,69618004602,1191,308416
7426,13668008130,88249,200224
7427,50428258150,,
7428,54458093410,,
7429,00093715706,,
7430,00071101768,187832,607022
7431,69543025810,,
7432,12843037312,,
7433,68382090601,7052,891874
7434,64376013101,,
7435,16714033202,25480,310434
7436,59762081001,7226,198006
7437,68001012900,4493,313989
7438,00054485851,,
7439,69543013004,46041,904396
7440,68180098103,29046,314077
7441,00378181301,,
7442,68382002810,6809,861007
7443,00143958105,,
7444,45802005003,3339,198601
7445,65862008550,2177,309049
7446,16714048203,28889,311372
7447,00363037522,6468,978010
7448,61748009530,42954,639566
7449,68180075109,17767,197361
7450,00173064460,28439,108782
7451,67253018110,733,308212
7452,45802093716,5492,197785
7453,00054430129,4603,197732
7454,00054252625,42351,311355
7455,64376061216,20220,1010696
7456,00115147046,108118,311753
7457,00781555531,88249,242438
7458,16714066201,25480,310431
7459,16714039603,19552,309080
7460,54569448300,,
7461,24385027403,5492,106258
7462,00054001120,4441,886666
7463,33342003811,321988,351250
7464,00378021601,4603,313988
7465,65862004824,11413,756209
7466,37000034794,,
7467,00409080501,2180,1665050
7468,61442016101,,
7469,00143968225,1546438,1731582
7470,59762102101,,
7471,00781537905,6470,197902
7472,00603307934,,
7473,60505011308,25480,310431
7474,00093032101,3443,831054
7475,50428277760,,
7476,00115169213,1827,866018
7477,43598029690,187832,483446
7478,16714095503,6135,203088
7479,40985022331,,
7480,55111019905,36567,312961
7481,00487980160,7213,836358
7482,00378110110,8629,312593
7483,60505252008,2556,309314
7484,50428139222,,
7485,42037010480,,
7486,00338001741,4850,1795616
7487,61442014201,6472,197904
7488,65862088901,4821,314006
7489,00054051741,7052,892625
7490,68180096801,10582,966253
7491,11917009374,,
7492,54838014480,161,307675
7493,23155051905,6057,317110
7494,00378398193,679314,672571
7495,69911086902,4249,1743999
7496,00781522501,1202,197381
7497,16714036205,,
7498,00087287532,,
7499,63629306501,6901,1091225
7500,13811067010,5487,866479
7501,00574202001,5492,802059
7502,00054027313,5691,835572
7503,00143998303,2180,313920
7504,64406000801,354770,603541
7505,65862001901,2231,309114
7506,37000027940,,
7507,13533070001,,
7508,31722053712,114477,311289
7509,65162089703,89013,402131
7510,42806001396,56512,2101899
7511,36800036743,,
7512,51131067777,,
7513,62856018010,,
7514,00115132901,725,861221
7515,24385033734,19478,308763
7516,00781522901,1202,197379
7517,00591320505,,
7518,58394001501,4257,1718996
7519,51672130200,37806,313227
7520,00378401101,25789,199245
7521,36800049071,7258,849574
7522,63304055401,,
7523,00781534301,51272,312744
7524,67457042254,3264,1116927
7525,31722095401,6901,1091185
7526,00173044902,37418,208452
7527,46122011126,6468,1250685
7528,00115124501,6980,629697
7529,00074517530,,
7530,70700011484,11636,1099026
7531,62011001501,5640,310965
7532,64376013790,114477,311289
7533,59762004501,,
7534,00363039752,7646,198051
7535,50428660019,,
7536,65862008701,19484,854901
7537,00944294210,4257,1719225
7538,62332004130,83818,200094
7539,00093824465,190376,311347
7540,62332003831,28439,198427
7541,56151034125,,
7542,49884080502,51272,853201
7543,00781407515,11636,1013629
7544,16714074801,7646,200329
7545,00781335666,67108,854238
7546,36000013407,,
7547,11917007346,,
7548,30768003121,,
7549,11917005100,,
7550,00299384904,2590,861513
7551,00378967130,435,1437702
7552,50428045850,,
7553,00228283711,8328,1001004
7554,60913000301,,
7555,00527133701,1292,197392
7556,68001024100,4278,284245
7557,42806011101,161,857002
7558,68645052354,36437,312938
7559,00406012505,161,856999
7560,31722077701,281,197311
7561,64980026001,6835,197942
7562,61314065625,2551,309307
7563,62584081301,7781,312134
7564,00338012504,4850,847627
7565,00574024001,73044,200257
7566,50428005345,,
7567,54458087810,,
7568,00703680101,6691,1000126
7569,55111034230,2556,283672
7570,37000034841,,
7571,31722095101,7804,1049214
7572,31722057210,283742,606726
7573,72140040149,,
7574,39278044020,,
7575,54868373200,,
7576,58016097730,,
7577,00115149101,725,861232
7578,47781045968,2582,1737244
7579,68001024803,88249,200224
7580,45802094778,,
7581,23155006301,,
7582,00228203950,,
7583,00074377113,,
7584,63323001095,1596450,313996
7585,00832532310,8591,628953
7586,58657047906,36345,1436940
7587,68180099706,4493,1190110
7588,27241001803,88249,200224
7589,73462009855,,
7590,50428067584,,
7591,68084043098,221147,1088531
7592,49348084004,3289,1110988
7593,69238106001,2403,991044
7594,51991062010,84857,199224
7595,65862019499,4493,313989
7596,00378701001,6475,314078
7597,00781724355,4337,197696
7598,51672404001,3827,858810
7599,00904174860,,
7600,61958050101,16521,881343
